Record_Number,RecordWritten,DNIS,Cluster_ID,Cluster_Type,RepeatCall,Repeat_UID,Source
3903608,10/29/2018 11:58:26 AM,2796,4,Identification,TRUE,82622c27-61a8-4d3c-b99a-77d7cb923d07,OM4
3903612,10/29/2018 11:58:32 AM,2236,2,Identification,TRUE,5dc54693-adff-413a-bd1d-0e6c52387c0d,OM1
3903614,10/29/2018 11:58:39 AM,1750,3,Identification,TRUE,1e168d7a-cbff-4bc6-b343-c2190c7fed11,CM1
3903621,10/29/2018 11:59:09 AM,2236,2,Identification,TRUE,809f0a6a-0dba-4360-a2be-1080de862fc4,CM1
3903640,10/29/2018 12:00:56 PM,8767,1,Identification,TRUE,a10cd129-9ccb-4c2c-b097-8113432075ca,OM1
3903651,10/29/2018 12:01:46 PM,2796,4,Identification,TRUE,ff1d8a82-d276-49ea-86af-d8287639264d,OM3
3903653,10/29/2018 12:01:58 PM,1750,3,Identification,TRUE,490cdaeb-9eec-4748-9400-0d30a66e1341,CM1
3903658,10/29/2018 12:02:39 PM,8767,1,Identification,TRUE,e7e57cf8-3f5c-4ce7-be29-58d0ff5123f5,CM1
3903679,10/29/2018 12:04:20 PM,2236,2,Identification,TRUE,846ef3ed-432f-4e7e-8fb8-269a2bb55381,CM3
3903682,10/29/2018 12:04:34 PM,2796,4,Identification,TRUE,a7faa5a7-07a1-402b-9f18-f691ffff0933,CM3
3903688,10/29/2018 12:05:04 PM,2236,2,Identification,TRUE,2f86b406-f550-4726-8ea9-4b8682116a05,CM3
3903689,10/29/2018 12:05:12 PM,8767,1,Identification,TRUE,4a89e1e1-24ff-40cd-8e26-beccce8e1f53,OM4
3903732,10/29/2018 12:08:18 PM,2236,2,Identification,TRUE,49bad5ce-8fca-45b2-b1aa-b4ee6088c0d8,CM1
3903748,10/29/2018 12:09:58 PM,2796,4,Identification,TRUE,512a404a-8e59-4d0e-9c71-700828a43cbd,OM1
3903755,10/29/2018 12:10:13 PM,2334,5,Identification,TRUE,094c94f5-e741-438f-a93f-14156cece4e1,CM4
3903757,10/29/2018 12:10:15 PM,1750,3,Identification,TRUE,b7704939-9d9d-46d0-9e6d-60109056e727,CM2
3903759,10/29/2018 12:10:25 PM,2236,2,Identification,TRUE,8d8d9783-6202-4330-b378-cb39aed3a854,OM4
3903779,10/29/2018 12:12:38 PM,1750,3,Identification,TRUE,cf3b8de0-8fa0-4852-9a4c-a72a2023cbd8,CM3
3903793,10/29/2018 12:13:39 PM,2236,2,Identification,TRUE,bb32a249-1168-44eb-9353-8515570f3927,CM1
3903802,10/29/2018 12:14:38 PM,1033,6,Identification,TRUE,0caf1b03-cb5b-4ca4-b2dd-7d6fb158389d,OM3
3903825,10/29/2018 12:16:16 PM,2236,2,Identification,TRUE,38d0848a-a73d-4123-a01b-04cdbc0a7191,CM3
3903830,10/29/2018 12:16:44 PM,8767,1,Identification,TRUE,3159ed56-a393-468d-b9e0-c42dc3f331d7,CM4
3903831,10/29/2018 12:16:49 PM,1750,3,Identification,TRUE,9154151e-b485-483d-b5e9-1d8d4facdfb7,CM3
3903834,10/29/2018 12:17:18 PM,2236,2,Identification,TRUE,c5263f5f-44f6-4b74-9e8f-964b47566032,CM1
3903835,10/29/2018 12:17:18 PM,1750,3,Identification,TRUE,fab80619-bce7-4856-845c-cb65672f633c,OM2
3903837,10/29/2018 12:17:22 PM,1750,3,Identification,TRUE,d5eca30f-d71e-47e7-9d66-2205e659e448,OM4
3903846,10/29/2018 12:17:43 PM,8767,1,Identification,TRUE,f2dc1883-7e82-41bb-843c-e7c13c930ea0,CM3
3903850,10/29/2018 12:17:50 PM,8767,1,Identification,TRUE,20108353-042a-42c4-b8ef-c7de7c2d9385,OM4
3903855,10/29/2018 12:18:19 PM,2236,2,Identification,TRUE,98ba62c6-d225-45ca-bc68-db336911e667,CM1
3903858,10/29/2018 12:18:29 PM,2796,4,Identification,TRUE,bbb34a62-711e-49a5-a8c0-5d820dbf654b,CM1
3903876,10/29/2018 12:19:39 PM,2796,4,Identification,TRUE,43bccfe5-53b5-4fe8-b82c-da42e69e46c7,CM3
3903878,10/29/2018 12:19:54 PM,8767,1,Identification,TRUE,1d528d8a-bf82-4378-b5d4-acd9f7380d58,OM2
3903882,10/29/2018 12:20:19 PM,1750,3,Identification,TRUE,de24c562-fc93-4587-9ed8-457de63c1b72,OM3
3903896,10/29/2018 12:21:21 PM,2236,2,Identification,TRUE,39580e25-d817-495d-8e80-9e648b2bc66f,OM1
3903918,10/29/2018 12:23:12 PM,2796,4,Identification,TRUE,bc1a88a3-c363-4071-887c-88c68f94326f,CM3
3903930,10/29/2018 12:23:52 PM,8767,1,Identification,TRUE,60507432-e3c4-45f1-8337-8116ca1dbe64,OM3
3903931,10/29/2018 12:23:54 PM,2236,2,Identification,TRUE,426d04a6-702e-4b9d-89d5-793e5b4ac22f,CM3
3903948,10/29/2018 12:25:25 PM,1750,3,Identification,TRUE,577fad25-eb9c-462d-9db1-ac1e148fbe0b,CM2
3903950,10/29/2018 12:25:50 PM,1750,3,Identification,TRUE,e0fe695c-40a0-4f2a-9a01-a0f1e6095f3a,OM2
3903968,10/29/2018 12:26:55 PM,2236,2,Identification,TRUE,413caaca-f95d-49cb-8c43-26dd786402ff,OM3
3903985,10/29/2018 12:28:47 PM,1750,3,Identification,TRUE,b618734e-80dc-4396-b194-944575bf9cd5,OM1
3904016,10/29/2018 12:30:56 PM,2236,2,Identification,TRUE,8ad6f440-6d28-4486-a811-7212bac9c19a,CM1
3904030,10/29/2018 12:32:27 PM,2236,2,Identification,TRUE,6e4d7149-ac3c-4f54-bae5-a8cd777de5cd,CM1
3904046,10/29/2018 12:34:01 PM,2236,2,Identification,TRUE,cee3073b-a452-44e4-be6d-3dc6bae3e286,CM3
3904053,10/29/2018 12:34:45 PM,1750,3,Identification,TRUE,07023376-cf53-438a-8eaf-b9a3915c48fa,OM2
3904057,10/29/2018 12:34:54 PM,8767,1,Identification,TRUE,6f11efc3-ab2f-4acb-8460-d9c4397d47dd,CM3
3904069,10/29/2018 12:36:06 PM,2236,2,Identification,TRUE,6667eae7-86cd-4c84-bd9f-9956a91eff2d,OM2
3904070,10/29/2018 12:36:12 PM,2236,2,Identification,TRUE,a17863e2-1ae9-40e7-9e74-c8be9d40846d,OM2
3904073,10/29/2018 12:36:31 PM,8767,1,Identification,TRUE,bcdc1c4a-8a48-4930-90ee-b23101a2ff75,CM1
3904081,10/29/2018 12:37:18 PM,8767,1,Identification,TRUE,e75055cf-907e-48c7-bb07-314970b87e95,CM3
3904083,10/29/2018 12:37:25 PM,1750,3,Identification,TRUE,c004c15a-fad4-43d5-95e8-afd20d539d5f,CM1
3904085,10/29/2018 12:37:28 PM,2236,2,Identification,TRUE,c452deff-f99e-47d4-9874-01a4870b59c1,CM1
3904095,10/29/2018 12:38:33 PM,2236,2,Identification,TRUE,ff24ddaa-3e93-4ec9-bc0c-15bd61731468,OM3
3904105,10/29/2018 12:39:18 PM,2236,2,Identification,TRUE,cd21de02-676b-4390-97ee-9134491a8019,CM1
3904114,10/29/2018 12:40:31 PM,1750,3,Identification,TRUE,f06bfed3-48f2-430a-9e08-deb789bcdeef,OM4
3904117,10/29/2018 12:40:41 PM,1750,3,Identification,TRUE,cfcd3183-1b74-4893-a46b-b474f5e4e4ff,OM3
3904125,10/29/2018 12:41:30 PM,2236,2,Identification,TRUE,3e1c4fc0-7568-4270-9af9-5f8ff910ee87,CM1
3904140,10/29/2018 12:42:58 PM,2236,2,Identification,TRUE,7a8e0148-0290-441a-84c0-e7a0b22deedb,CM2
3904146,10/29/2018 12:43:29 PM,2236,2,Identification,TRUE,153f2d22-28fc-49f2-a085-d328eb586f8d,OM2
3904168,10/29/2018 12:45:12 PM,2236,2,Identification,TRUE,096eabde-3bda-41e7-8a37-3e39da241e0f,OM2
3904169,10/29/2018 12:45:12 PM,8767,1,Identification,TRUE,13571650-d0a7-41c5-9176-0eb083758af3,CM4
3904174,10/29/2018 12:45:27 PM,2236,2,Identification,TRUE,7a50f8ab-1ad8-42d8-8b86-89c682a01cad,CM4
3904187,10/29/2018 12:46:21 PM,2236,2,Identification,TRUE,6df661c1-ac3a-4f92-b0fb-761e23c32a38,OM2
3904207,10/29/2018 12:48:17 PM,2334,5,Identification,TRUE,e2dfe925-7c6d-46f7-b5e2-29bb28a265b8,OM3
3904227,10/29/2018 12:49:35 PM,8767,1,Identification,TRUE,f26d8807-38ff-4067-bd87-2a637ad979f7,CM3
3904244,10/29/2018 12:51:21 PM,1750,3,Identification,TRUE,4c63d091-41b6-4b69-8212-a2d2f3a996ce,CM4
3904247,10/29/2018 12:51:42 PM,2796,4,Identification,TRUE,cd56a0b7-f938-4f26-b153-ebf96c78ce9e,OM2
3904263,10/29/2018 12:53:05 PM,1750,3,Identification,TRUE,60e42dcb-c7dc-40f4-9d5b-732ec684bfc6,CM3
3904274,10/29/2018 12:54:38 PM,8767,1,Identification,TRUE,b9b86cd5-2a6f-4df1-bef1-7b94e976b9f9,CM3
3904281,10/29/2018 12:55:18 PM,2236,2,Identification,TRUE,6d22edd1-16b2-4467-b8b7-b6da84d9d4ea,CM1
3904301,10/29/2018 12:57:04 PM,1750,3,Identification,TRUE,2240ea46-7257-4191-8b1e-de1617f4e6a7,OM3
3904304,10/29/2018 12:57:12 PM,1750,3,Identification,TRUE,9c9a65bf-b554-43ad-b041-3cdb61e6665b,CM4
3904312,10/29/2018 12:57:53 PM,2796,4,Identification,TRUE,1a39fc9a-b84f-4a54-9889-635411c199ae,CM2
3904323,10/29/2018 12:58:22 PM,8767,1,Identification,TRUE,1e042dd9-17e2-4a22-9d65-3ed3243d704f,CM1
3904342,10/29/2018 1:00:33 PM,2796,4,Identification,TRUE,41fd96d9-ca5b-4f48-bf74-ec93ee1457c0,OM4
3904344,10/29/2018 1:00:52 PM,2236,2,Identification,TRUE,8cee7b50-0f78-4921-8564-c9207983fcf4,OM3
3904348,10/29/2018 1:01:31 PM,1750,3,Identification,TRUE,573620d4-cf1c-4aa2-b659-af6a28102baf,CM2
3904377,10/29/2018 1:04:57 PM,2796,4,Identification,TRUE,ea32fc7e-6fb5-4e09-afbe-9f60691926c2,OM2
3904381,10/29/2018 1:05:24 PM,2236,2,Identification,TRUE,841b5d47-d809-4cb7-9965-62341e04b892,OM4
3904383,10/29/2018 1:05:47 PM,8767,1,Identification,TRUE,abe6ea47-1142-4b1f-8b14-50da31f1e8ff,OM2
3904390,10/29/2018 1:06:37 PM,2796,4,Identification,TRUE,ea4c14c8-9173-4629-94a7-3fb5a6e084c1,CM1
3904412,10/29/2018 1:08:46 PM,8767,1,Identification,TRUE,87074e71-92b1-472b-9d20-0dc4f386b1fe,CM3
3904413,10/29/2018 1:08:47 PM,8767,1,Identification,TRUE,ee39bd91-dbe0-45fe-b93e-db05e96f23b6,OM3
3904416,10/29/2018 1:09:00 PM,1750,3,Identification,TRUE,e7c9e5b6-0efc-4a98-bda5-57d5a7c843b7,CM2
3904418,10/29/2018 1:09:25 PM,1750,3,Identification,TRUE,1571b27e-ce66-4c5c-8317-311877b12325,OM1
3904420,10/29/2018 1:09:35 PM,2796,4,Identification,TRUE,c95132b4-663d-4a5c-8787-92c85abad81d,OM2
3904421,10/29/2018 1:09:41 PM,2236,2,Identification,TRUE,2f0c5c8c-d170-4c05-9574-7018d6d71313,OM3
3904431,10/29/2018 1:10:33 PM,2236,2,Identification,TRUE,631a3e71-f415-4702-ae0f-c52bb2e60b8c,CM3
3904451,10/29/2018 1:12:49 PM,1750,3,Identification,TRUE,3d4ff206-e42e-4277-a470-bf4761bdf111,OM4
3904454,10/29/2018 1:13:17 PM,2236,2,Identification,TRUE,d14bfb06-9c4a-49fc-a4e6-49e2b805ea63,OM1
3904456,10/29/2018 1:13:20 PM,2236,2,Identification,TRUE,feda37cf-8dd9-4b4c-abdb-7fbe827e4190,OM3
3904483,10/29/2018 1:15:32 PM,8767,1,Identification,TRUE,20a6deac-790e-45ad-a25d-a7efdabade80,OM1
3904492,10/29/2018 1:15:53 PM,1750,3,Identification,TRUE,e57e30db-066d-493d-99ea-2719793ee10e,OM3
3904494,10/29/2018 1:15:56 PM,1750,3,Identification,TRUE,9dc0b86a-3513-4dd9-8fee-4ed4052ce81e,OM4
3904498,10/29/2018 1:16:17 PM,8767,1,Identification,TRUE,90638bd4-8c0a-4cc3-93f2-5dac3cd8dba8,CM1
3904526,10/29/2018 1:18:22 PM,1750,3,Identification,TRUE,e64bdfa2-e484-4cb6-b63a-e63cf88bfd3d,OM1
3904531,10/29/2018 1:18:47 PM,2236,2,Identification,TRUE,f8fdd02d-3966-4606-89be-11b85be6f956,CM3
3904579,10/29/2018 1:23:07 PM,2796,4,Identification,TRUE,08d5a6bd-94c6-4316-9809-7c729ca2e44d,CM1
3904581,10/29/2018 1:23:13 PM,8767,1,Identification,TRUE,22321b82-f34b-42df-b15b-85abdf42709b,CM3
3904585,10/29/2018 1:23:34 PM,8767,1,Identification,TRUE,942c5d18-b12f-4794-b0ce-743ad65a867c,OM2
3904616,10/29/2018 1:26:58 PM,1750,3,Identification,TRUE,d68e3e36-b664-4ab8-8a4d-473defd17321,OM3
3904638,10/29/2018 1:28:47 PM,1750,3,Identification,TRUE,b5ce70a8-04a2-43f5-b8da-db8a31b96741,OM3
3904640,10/29/2018 1:28:55 PM,2236,2,Identification,TRUE,45d19fbb-2a9d-4e10-9ac3-2612cc4f2a31,OM2
3904654,10/29/2018 1:29:46 PM,2236,2,Identification,TRUE,3e0a4906-524d-41d0-9617-3c2a731ba1cc,CM1
3904674,10/29/2018 1:31:30 PM,2236,2,Identification,TRUE,e0a92f75-bad2-4fea-8447-2e132c692361,CM3
3904688,10/29/2018 1:32:47 PM,2236,2,Identification,TRUE,f78d76b8-eaec-4a29-8ed2-7553fc674291,OM3
3904712,10/29/2018 1:35:01 PM,2236,2,Identification,TRUE,33c4a5ab-7559-4b9b-91e6-21d07ae43ee4,OM1
3904715,10/29/2018 1:35:19 PM,1750,3,Identification,TRUE,0f349f60-1a48-46c8-8713-500ba92bc85d,CM2
3904742,10/29/2018 1:37:54 PM,2796,4,Identification,TRUE,ecb878bd-cb33-4837-9acd-72250c9ee37a,CM1
3904745,10/29/2018 1:38:19 PM,2236,2,Identification,TRUE,73743290-0391-4667-af00-872fcbdb13b8,CM4
3904767,10/29/2018 1:40:08 PM,1750,3,Identification,TRUE,ed7c0d60-0975-4d1c-8adc-920546c2367a,CM1
3904811,10/29/2018 1:44:32 PM,2236,2,Identification,TRUE,26c45c37-4510-496e-adf1-5382a24137df,CM1
3904813,10/29/2018 1:45:06 PM,2796,4,Identification,TRUE,d3bb2e7c-42dc-4d25-8fe7-cd120d6518a5,OM1
3904814,10/29/2018 1:45:11 PM,2236,2,Identification,TRUE,625922af-064a-471c-857f-71444f0ea0cd,CM4
3904826,10/29/2018 1:46:05 PM,2236,2,Identification,TRUE,ca9e01d4-60e3-4008-87a5-43cc88a524ca,CM3
3904827,10/29/2018 1:46:07 PM,2236,2,Identification,TRUE,8e98e33f-4339-4cea-a107-38664015f365,CM2
3904833,10/29/2018 1:46:42 PM,8767,1,Identification,TRUE,4f2826e6-0d49-41dd-93cf-5c64b2cb7e6c,CM3
3904841,10/29/2018 1:47:22 PM,2236,2,Identification,TRUE,33299ef7-e78f-410f-bd76-7882bbc98a0b,CM3
3904859,10/29/2018 1:48:51 PM,2236,2,Identification,TRUE,0bb37e07-c606-4f10-befa-3092fb650f64,CM4
3904867,10/29/2018 1:49:23 PM,1750,3,Identification,TRUE,1542a128-6bed-44bb-b7e5-cc51cade09ce,OM4
3904876,10/29/2018 1:50:21 PM,2796,4,Identification,TRUE,ed6a70c2-6ec5-4114-a022-afea3a1a390a,OM4
3904877,10/29/2018 1:50:24 PM,2236,2,Identification,TRUE,0509ceeb-fa0d-48f7-8f47-f42af3f59b9b,OM1
3904885,10/29/2018 1:51:18 PM,2796,4,Identification,TRUE,ff5b7b40-6aca-40b4-8a29-36ded1547a7b,CM2
3904905,10/29/2018 1:52:30 PM,1750,3,Identification,TRUE,8218daa7-02c3-447e-9731-4b986e984b3d,OM3
3904914,10/29/2018 1:53:19 PM,1750,3,Identification,TRUE,46356001-fd74-48a5-8f09-27b7defb379e,CM2
3904920,10/29/2018 1:54:06 PM,2236,2,Identification,TRUE,92942e1e-1722-48be-a3c9-5ca1a9a86cb8,CM1
3904931,10/29/2018 1:54:51 PM,2796,4,Identification,TRUE,8ebd6a1b-1b4d-470a-a08a-ac8aed491ee6,CM3
3904944,10/29/2018 1:55:59 PM,2796,4,Identification,TRUE,084fac88-0293-4226-8a51-8ffc930e8ac8,OM3
3904996,10/29/2018 2:01:55 PM,2236,2,Identification,TRUE,4a33ae7f-8b0a-4621-8420-994648f72c13,CM3
3905012,10/29/2018 2:03:18 PM,1750,3,Identification,TRUE,a27f4d67-6685-4451-aabc-6964d463d07c,CM1
3905014,10/29/2018 2:03:25 PM,2236,2,Identification,TRUE,9e16eee2-d13d-4812-b0bc-028f5cdb46f5,OM4
3905018,10/29/2018 2:03:32 PM,8767,1,Identification,TRUE,5799d557-8492-402a-b713-a2c7c6f48b51,CM1
3905024,10/29/2018 2:03:58 PM,1750,3,Identification,TRUE,69b781c3-df64-482a-8bfe-f591b380008e,CM2
3905029,10/29/2018 2:04:26 PM,1750,3,Identification,TRUE,181378f2-2422-4136-afe9-0c7463e8dab0,CM2
3905031,10/29/2018 2:04:28 PM,1750,3,Identification,TRUE,a488fc9e-7ab8-4d97-ab44-9c751623d347,CM1
3905033,10/29/2018 2:04:34 PM,2236,2,Identification,TRUE,901e285e-5d26-4280-b34f-f63c127c5b54,OM1
3905042,10/29/2018 2:05:12 PM,2236,2,Identification,TRUE,82dc16b1-4b83-45f5-a315-29cf3b2001fc,CM3
3905044,10/29/2018 2:05:16 PM,2236,2,Identification,TRUE,64b9f73c-fbc5-42f1-a699-645f430e1230,OM2
3905050,10/29/2018 2:06:24 PM,2236,2,Identification,TRUE,cd41a69f-3075-4ed8-8353-a7964ce20c51,OM1
3905054,10/29/2018 2:07:09 PM,1750,3,Identification,TRUE,918eb558-fb0d-453c-8d8a-54f60a847792,OM3
3905056,10/29/2018 2:07:15 PM,1750,3,Identification,TRUE,16133a1c-b6e5-4793-9d29-9adaf7b974e8,OM2
3905060,10/29/2018 2:07:52 PM,8767,1,Identification,TRUE,a6a9b3b3-df0d-45ac-9268-dab7f314b2aa,OM3
3905071,10/29/2018 2:08:30 PM,2236,2,Identification,TRUE,45ce67b9-7d67-448f-9a5b-0efeef774d8a,CM3
3905083,10/29/2018 2:09:38 PM,2236,2,Identification,TRUE,a2181dc2-911d-45b0-a04d-20b704bade4a,CM2
3905097,10/29/2018 2:10:53 PM,2236,2,Identification,TRUE,8433b226-d472-4165-8301-dc9d62629c56,CM3
3905102,10/29/2018 2:11:19 PM,1750,3,Identification,TRUE,628eac5f-10de-404b-a5e6-acfce40fc4f0,CM3
3905113,10/29/2018 2:12:57 PM,1750,3,Identification,TRUE,cbe8c631-7b08-47ce-ae4c-e1501f9876d7,CM1
3905125,10/29/2018 2:14:07 PM,2236,2,Identification,TRUE,25fb7f1e-a9e5-4d5b-ad5b-3e85d6efc856,OM3
3905160,10/29/2018 2:17:53 PM,2236,2,Identification,TRUE,2e18df9c-9e36-439f-bfff-3f0a7dc10df1,OM2
3905173,10/29/2018 2:18:56 PM,2796,4,Identification,TRUE,d9fb920d-33c4-4347-92cb-5cb3ea9a1c1c,OM1
3905177,10/29/2018 2:19:09 PM,8767,1,Identification,TRUE,01e63c5c-2c81-4bfc-b541-2dd7c2727f3e,OM1
3905194,10/29/2018 2:20:28 PM,2236,2,Identification,TRUE,b43391b9-f052-49c7-b7ef-2db634c003e0,OM4
3905196,10/29/2018 2:20:45 PM,1750,3,Identification,TRUE,5c1fe422-914d-42bf-92b9-d8c45f2a8acf,OM3
3905198,10/29/2018 2:20:52 PM,2236,2,Identification,TRUE,5c0aa8cd-991a-4f00-8375-442c41d5cb97,OM2
3905211,10/29/2018 2:21:57 PM,2236,2,Identification,TRUE,f94ec054-57e5-4110-8996-606c12408667,OM4
3905224,10/29/2018 2:23:39 PM,2236,2,Identification,TRUE,3c4f68ef-7975-49f1-9c3a-a34b5dee8e8d,OM4
3905258,10/29/2018 2:26:11 PM,2236,2,Identification,TRUE,6541c901-1952-4248-bd1e-db918dac07b9,OM2
3905286,10/29/2018 2:28:06 PM,2236,2,Identification,TRUE,3fcc4d46-2e8e-468f-8aa5-460b1a79ebea,CM3
3905289,10/29/2018 2:28:19 PM,8767,1,Identification,TRUE,3833911b-50cc-4a06-8e8f-7967b01f5ce8,OM3
3905312,10/29/2018 2:29:37 PM,2236,2,Identification,TRUE,8807aeb1-4608-4595-80aa-d1f0f0927ba6,CM4
3905327,10/29/2018 2:30:42 PM,2522,8,Identification,TRUE,e1e144b4-9afe-40a2-a516-17e05a6b0a5f,OM3
3905336,10/29/2018 2:31:56 PM,1750,3,Identification,TRUE,dae92fce-42ca-4e43-8aba-f01c9162de43,OM3
3905345,10/29/2018 2:32:39 PM,2236,2,Identification,TRUE,33e40154-cd20-49ad-8d53-11bdb442afa4,OM1
3905368,10/29/2018 2:35:05 PM,2236,2,Identification,TRUE,4238bfa6-a2d6-44a6-b3f6-277baf27cf8c,OM3
3905369,10/29/2018 2:35:14 PM,1750,3,Identification,TRUE,927925bb-9ea5-49dc-bf79-6e4058e57a22,OM4
3905371,10/29/2018 2:35:18 PM,2236,2,Identification,TRUE,a18d3c79-ebb8-4f4c-829d-080cd4820173,CM2
3905372,10/29/2018 2:35:18 PM,2796,4,Identification,TRUE,d9954605-3fce-467c-9128-b043f85f2bad,CM3
3905384,10/29/2018 2:35:55 PM,1750,3,Identification,TRUE,e90ec7aa-dca4-430b-bc41-37232e6bcf93,CM2
3905396,10/29/2018 2:36:29 PM,1750,3,Identification,TRUE,78da970b-2fc3-44da-b779-0f5d71f8d1b1,CM3
3905397,10/29/2018 2:36:32 PM,2236,2,Identification,TRUE,3a6a11a3-6c9a-4bda-8947-4829981bb1f1,OM1
3905404,10/29/2018 2:37:07 PM,1750,3,Identification,TRUE,66976255-511e-4adc-af08-b163b99a60c6,OM3
3905413,10/29/2018 2:38:19 PM,2236,2,Identification,TRUE,bb67a8b2-0cf3-40f7-aecf-e2e17f67ae29,OM3
3905420,10/29/2018 2:39:01 PM,2236,2,Identification,TRUE,ac34b8a6-658c-4e48-a506-39d83ef5ea80,CM2
3905430,10/29/2018 2:39:49 PM,2236,2,Identification,TRUE,09c0f61b-2e23-43a8-8154-a2b05e5f98e5,OM3
3905440,10/29/2018 2:40:36 PM,2236,2,Identification,TRUE,1f0e06de-bf9c-4c88-8ee0-685b81876dde,OM4
3905451,10/29/2018 2:41:05 PM,1750,3,Identification,TRUE,63aa4051-cee5-4be1-8d2b-67c875c993ff,OM2
3905463,10/29/2018 2:42:08 PM,1750,3,Identification,TRUE,18fa1132-3a2c-48da-bdc7-d10ec8300966,OM2
3905466,10/29/2018 2:42:33 PM,2236,2,Identification,TRUE,daa935d8-5d26-4a75-983b-ce4f3d3d93a4,OM4
3905472,10/29/2018 2:42:59 PM,2236,2,Identification,TRUE,30130ba4-30ba-441c-a1c9-3da9aecbdacb,OM2
3905478,10/29/2018 2:43:22 PM,2236,2,Identification,TRUE,aa3f0312-8b0e-4e6a-afd6-09d6d3f6e716,CM3
3905481,10/29/2018 2:43:28 PM,1750,3,Identification,TRUE,34050667-8bce-49a5-b6f6-4daf12ff9231,CM1
3905500,10/29/2018 2:44:40 PM,2236,2,Identification,TRUE,7c3e3673-c78b-4b30-85b5-277ff74c29a7,CM4
3905517,10/29/2018 2:46:07 PM,2236,2,Identification,TRUE,c4e90ff5-86cf-4a1b-a8d4-a6c4e9ad5d9f,OM2
3905524,10/29/2018 2:47:01 PM,2236,2,Identification,TRUE,51d48268-7dfd-40bb-84e2-31154c6e1b6e,OM1
3905531,10/29/2018 2:47:20 PM,1750,3,Identification,TRUE,83881cfc-da29-4ec0-b329-d7a52edb756f,OM1
3905552,10/29/2018 2:48:51 PM,1750,3,Identification,TRUE,b239f7d5-0340-4b05-8761-735b895c0633,OM3
3905553,10/29/2018 2:48:53 PM,2796,4,Identification,TRUE,49313933-75cc-486e-b487-67898f65d460,OM2
3905577,10/29/2018 2:51:29 PM,2236,2,Identification,TRUE,7113a185-a796-4b54-b8bc-b24b3899cf88,CM3
3905579,10/29/2018 2:51:41 PM,2236,2,Identification,TRUE,9e2c5421-1ba6-4b54-aaa2-c2e352fff5c0,CM3
3905589,10/29/2018 2:52:35 PM,2236,2,Identification,TRUE,81f130c1-0bb9-4b4e-ba11-aa56e9d771ec,CM2
3905591,10/29/2018 2:52:38 PM,1750,3,Identification,TRUE,e007e7f8-ad61-41c9-8c3f-dc45ddec611b,OM3
3905602,10/29/2018 2:54:08 PM,2236,2,Identification,TRUE,c52ba2d2-b4a8-4f22-8fd1-5009b368eeab,OM3
3905607,10/29/2018 2:54:16 PM,1750,3,Identification,TRUE,fafb3e9d-376d-4151-b75f-25dca1837fc0,CM3
3905612,10/29/2018 2:54:40 PM,2796,4,Identification,TRUE,c8470520-6e34-411b-8923-755a3cd5c365,OM1
3905628,10/29/2018 2:56:00 PM,2796,4,Identification,TRUE,01fb56be-cb64-4acb-b76d-da96a4a98e3b,OM4
3905630,10/29/2018 2:56:02 PM,2236,2,Identification,TRUE,29aabbeb-390d-4f9d-9f5c-0197585510d3,CM2
3905647,10/29/2018 2:57:41 PM,2796,4,Identification,TRUE,df470b7f-3b53-4da6-9514-e7699ce715ea,CM1
3905658,10/29/2018 2:58:47 PM,2796,4,Identification,TRUE,c25f84d7-774e-404a-8764-65e95f884c18,CM2
3905660,10/29/2018 2:58:57 PM,1750,3,Identification,TRUE,69f9f917-e658-4d5b-b408-ad3ad5a82d30,OM4
3905665,10/29/2018 2:59:14 PM,2796,4,Identification,TRUE,c92af394-7c80-41c3-b23d-cc6e6dc4b1d1,CM1
3905677,10/29/2018 3:00:23 PM,2236,2,Identification,TRUE,1c6ccb39-6ef2-4406-9008-55aa79f9e4b1,CM3
3905684,10/29/2018 3:01:09 PM,1750,3,Identification,TRUE,7db2ea9c-fb9f-4129-a37e-76e3a267cdc9,OM4
3905685,10/29/2018 3:01:17 PM,2236,2,Identification,TRUE,c3a5cb8e-b7f9-41a8-9df1-0ab6eb200022,OM4
3905721,10/29/2018 3:04:25 PM,2236,2,Identification,TRUE,e74c16b9-5f8f-4e77-b3fc-95696c90c2cb,OM1
3905732,10/29/2018 3:05:05 PM,1750,3,Identification,TRUE,c3e4bc6f-3412-4296-8ad1-be86da30f367,OM3
3905746,10/29/2018 3:06:37 PM,1750,3,Identification,TRUE,d428a7dc-9917-4be6-89bf-c60b2311356e,CM4
3905754,10/29/2018 3:07:55 PM,2236,2,Identification,TRUE,c32386c1-805c-4b35-90fe-0779e298a32d,CM2
3905755,10/29/2018 3:07:58 PM,1750,3,Identification,TRUE,b232256e-8aed-4615-8e5f-dd4f5711a28f,OM1
3905759,10/29/2018 3:08:11 PM,8767,1,Identification,TRUE,a6a93596-955c-4991-850b-8b50b0ef57bb,OM2
3905769,10/29/2018 3:09:00 PM,2792,7,Identification,TRUE,899fb9a6-f754-4bb7-97e3-a8b184990445,OM4
3905776,10/29/2018 3:09:22 PM,2796,4,Identification,TRUE,61c37367-eb08-4502-8259-ce8cf15ec99a,OM3
3905777,10/29/2018 3:09:24 PM,2236,2,Identification,TRUE,28a2bee4-18ad-406e-a305-cdd4447fc84f,CM4
3905802,10/29/2018 3:11:50 PM,1750,3,Identification,TRUE,dc22391b-74ce-4421-8508-a27fe3d4ec13,CM1
